member_key,email_allowed,sms_allowed,call_allowed,preferred_channel,do_not_contact_flag,channel_risk_notes
MBR02158,true,true,true,EMAIL,false,Engaged via portal
MBR02159,false,true,true,SMS,false,Mobile preferred
MBR02160,true,true,true,EMAIL,false,Engaged via portal
MBR02161,false,true,true,EMAIL,false,Engaged via portal
MBR02162,false,true,true,SMS,false,Mobile preferred
MBR02163,true,true,true,EMAIL,false,Engaged via portal
MBR02164,false,true,true,EMAIL,false,Engaged via portal
MBR02165,true,true,true,EMAIL,false,Engaged via portal
MBR02166,false,true,true,CALL,false,Phone outreach preferred
MBR02167,false,true,true,SMS,false,Mobile preferred
MBR02168,false,true,true,EMAIL,true,Engaged via portal
MBR02169,true,true,true,EMAIL,false,Engaged via portal
MBR02170,false,true,true,SMS,false,Mobile preferred
MBR02171,true,false,true,CALL,false,Phone outreach preferred
MBR02172,true,true,true,SMS,false,Mobile preferred
MBR02173,false,true,true,EMAIL,false,Engaged via portal
MBR02174,true,true,true,EMAIL,false,Engaged via portal
MBR02175,false,true,true,CALL,false,Phone outreach preferred
MBR02176,true,true,true,CALL,false,Phone outreach preferred
MBR02177,false,true,true,EMAIL,false,Engaged via portal
MBR02178,true,true,true,SMS,false,Mobile preferred
MBR02179,true,true,true,EMAIL,false,Engaged via portal
MBR02180,true,true,true,EMAIL,false,Engaged via portal
MBR02181,false,false,true,SMS,false,Mobile preferred
MBR02182,false,true,false,EMAIL,false,Engaged via portal
MBR02183,true,true,true,EMAIL,false,Engaged via portal
MBR02184,true,true,true,SMS,false,Mobile preferred
MBR02185,false,true,true,EMAIL,true,Engaged via portal
MBR02186,false,false,true,CALL,false,Phone outreach preferred
MBR02187,false,true,true,EMAIL,false,Engaged via portal
MBR02188,false,true,true,EMAIL,false,Engaged via portal
MBR02189,false,true,true,EMAIL,false,Engaged via portal
MBR02190,false,true,true,SMS,true,Mobile preferred
MBR02191,true,true,true,EMAIL,false,Engaged via portal
MBR02192,false,true,false,SMS,false,Mobile preferred
MBR02193,false,false,true,CALL,false,Phone outreach preferred
MBR02194,true,true,true,EMAIL,false,Engaged via portal
MBR02195,false,true,true,SMS,false,Mobile preferred
MBR02196,false,true,true,CALL,false,Phone outreach preferred
MBR02197,false,false,true,CALL,false,Phone outreach preferred
MBR02198,true,true,true,EMAIL,false,Engaged via portal
MBR02199,true,true,true,CALL,true,Phone outreach preferred
MBR02200,true,true,true,EMAIL,false,Engaged via portal
MBR02201,false,true,false,CALL,false,Phone outreach preferred
MBR02202,false,true,true,SMS,false,Mobile preferred
MBR02203,false,true,false,SMS,false,Mobile preferred
MBR02204,true,true,true,EMAIL,false,Engaged via portal
MBR02205,true,true,true,CALL,true,Phone outreach preferred
MBR02206,true,true,false,CALL,false,Phone outreach preferred
MBR02207,false,false,true,SMS,true,Mobile preferred
MBR02208,true,true,true,CALL,false,Phone outreach preferred
MBR02209,true,true,true,SMS,false,Mobile preferred
MBR02210,true,true,true,CALL,false,Phone outreach preferred
MBR02211,false,true,true,CALL,false,Phone outreach preferred
MBR02212,false,true,true,CALL,false,Phone outreach preferred
MBR02213,false,true,true,CALL,false,Phone outreach preferred
MBR02214,false,true,true,EMAIL,false,Engaged via portal
MBR02215,false,true,true,EMAIL,false,Engaged via portal
MBR02216,false,true,true,CALL,false,Phone outreach preferred
MBR02217,true,true,true,CALL,false,Phone outreach preferred
MBR02218,false,true,true,CALL,false,Phone outreach preferred
MBR02219,false,false,true,CALL,false,Phone outreach preferred
MBR02220,false,false,true,EMAIL,false,Engaged via portal
MBR02221,true,true,true,SMS,false,Mobile preferred
MBR02222,false,true,true,CALL,false,Phone outreach preferred
MBR02223,false,true,true,CALL,false,Phone outreach preferred
MBR02224,false,true,true,EMAIL,false,Engaged via portal
MBR02225,false,true,true,CALL,false,Phone outreach preferred
MBR02226,false,true,true,CALL,false,Phone outreach preferred
MBR02227,false,true,true,CALL,false,Phone outreach preferred
MBR02228,true,true,true,EMAIL,false,Engaged via portal
MBR02229,false,true,true,SMS,false,Mobile preferred
MBR02230,false,true,true,EMAIL,false,Engaged via portal
MBR02231,false,true,true,SMS,false,Mobile preferred
MBR02232,false,true,true,SMS,true,Mobile preferred
MBR02233,false,true,true,CALL,false,Phone outreach preferred
MBR02234,true,true,true,SMS,false,Mobile preferred
MBR02235,false,true,false,EMAIL,false,Engaged via portal
MBR02236,true,true,true,SMS,false,Mobile preferred
MBR02237,true,false,true,EMAIL,false,Engaged via portal
MBR02238,true,false,true,CALL,false,Phone outreach preferred
MBR02239,true,true,true,CALL,false,Phone outreach preferred
MBR02240,false,true,true,EMAIL,false,Engaged via portal
MBR02241,false,true,true,CALL,false,Phone outreach preferred
MBR02242,false,true,true,SMS,false,Mobile preferred
MBR02243,false,false,true,EMAIL,false,Engaged via portal
MBR02244,true,false,true,SMS,false,Mobile preferred
MBR02245,false,true,true,SMS,false,Mobile preferred
MBR02246,true,true,true,SMS,false,Mobile preferred
MBR02247,true,false,true,EMAIL,false,Engaged via portal
MBR02248,true,false,true,EMAIL,false,Engaged via portal
MBR02249,true,true,true,EMAIL,false,Engaged via portal
MBR02250,false,true,true,EMAIL,false,Engaged via portal
MBR02251,false,true,true,CALL,false,Phone outreach preferred
MBR02252,true,false,true,SMS,false,Mobile preferred
MBR02253,false,true,true,EMAIL,false,Engaged via portal
MBR02254,false,true,true,EMAIL,false,Engaged via portal
MBR02255,false,true,false,CALL,false,Phone outreach preferred
MBR02256,false,true,false,SMS,false,Mobile preferred
MBR02257,false,true,true,CALL,false,Phone outreach preferred
MBR02258,true,true,true,EMAIL,false,Engaged via portal
MBR02259,true,true,true,SMS,false,Mobile preferred
MBR02260,false,true,true,EMAIL,false,Engaged via portal
MBR02261,false,true,false,EMAIL,false,Engaged via portal
MBR02262,false,true,true,EMAIL,false,Engaged via portal
MBR02263,false,true,true,SMS,false,Mobile preferred
MBR02264,true,true,true,SMS,false,Mobile preferred
MBR02265,true,true,true,EMAIL,false,Engaged via portal
MBR02266,true,true,true,SMS,false,Mobile preferred
MBR02267,false,true,true,SMS,false,Mobile preferred
MBR02268,false,true,true,EMAIL,false,Engaged via portal
MBR02269,true,true,true,EMAIL,false,Engaged via portal
MBR02270,false,true,true,CALL,false,Phone outreach preferred
MBR02271,true,true,true,SMS,false,Mobile preferred
MBR02272,true,true,true,EMAIL,false,Engaged via portal
MBR02273,true,true,true,CALL,false,Phone outreach preferred
MBR02274,false,true,true,SMS,false,Mobile preferred
MBR02275,true,true,true,SMS,false,Mobile preferred
MBR02276,true,true,true,EMAIL,false,Engaged via portal
MBR02277,false,false,true,CALL,false,Phone outreach preferred
MBR02278,true,true,true,SMS,false,Mobile preferred
MBR02279,false,true,true,SMS,false,Mobile preferred
MBR02280,false,false,true,SMS,false,Mobile preferred
MBR02281,false,false,true,SMS,false,Mobile preferred
MBR02282,false,true,true,EMAIL,false,Engaged via portal
MBR02283,true,false,true,CALL,false,Phone outreach preferred
MBR02284,true,false,true,CALL,false,Phone outreach preferred
MBR02285,false,true,false,EMAIL,false,Engaged via portal
MBR02286,true,true,true,CALL,false,Phone outreach preferred
MBR02287,false,false,true,CALL,false,Phone outreach preferred
MBR02288,false,false,true,EMAIL,false,Engaged via portal
MBR02289,false,true,true,SMS,false,Mobile preferred
MBR02290,false,true,true,EMAIL,false,Engaged via portal
MBR02291,false,true,true,EMAIL,false,Engaged via portal
MBR02292,false,true,true,CALL,false,Phone outreach preferred
MBR02293,false,false,true,CALL,false,Phone outreach preferred
MBR02294,false,true,true,EMAIL,false,Engaged via portal
MBR02295,true,true,true,SMS,false,Mobile preferred
MBR02296,false,false,true,EMAIL,false,Engaged via portal
MBR02297,false,false,true,SMS,false,Mobile preferred
MBR02298,false,true,true,SMS,false,Mobile preferred
MBR02299,true,true,true,SMS,true,Mobile preferred
MBR02300,false,true,false,CALL,false,Phone outreach preferred
MBR02301,true,false,false,SMS,false,Mobile preferred
MBR02302,false,true,true,CALL,false,Phone outreach preferred
MBR02303,true,false,true,SMS,false,Mobile preferred
MBR02304,true,true,true,EMAIL,false,Engaged via portal
MBR02305,true,true,true,CALL,false,Phone outreach preferred
MBR02306,false,true,true,SMS,false,Mobile preferred
MBR02307,true,true,true,SMS,false,Mobile preferred
MBR02308,true,false,true,EMAIL,false,Engaged via portal
MBR02309,true,true,true,EMAIL,false,Engaged via portal
MBR02310,true,true,true,CALL,false,Phone outreach preferred
MBR02311,true,true,false,SMS,false,Mobile preferred
MBR02312,false,false,true,SMS,false,Mobile preferred
MBR02313,false,true,true,CALL,false,Phone outreach preferred
MBR02314,false,false,true,CALL,false,Phone outreach preferred
MBR02315,true,true,false,CALL,false,Phone outreach preferred
MBR02316,true,true,true,CALL,false,Phone outreach preferred
MBR02317,true,true,true,SMS,false,Mobile preferred
MBR02318,true,true,true,CALL,false,Phone outreach preferred
MBR02319,true,false,true,CALL,false,Phone outreach preferred
MBR02320,true,true,true,EMAIL,false,Engaged via portal
MBR02321,true,false,true,CALL,false,Phone outreach preferred
MBR02322,true,true,true,CALL,false,Phone outreach preferred
MBR02323,false,true,true,EMAIL,false,Engaged via portal
MBR02324,true,true,true,EMAIL,false,Engaged via portal
MBR02325,false,true,true,SMS,false,Mobile preferred
MBR02326,false,true,false,SMS,false,Mobile preferred
MBR02327,true,false,true,CALL,false,Phone outreach preferred
MBR02328,false,false,true,SMS,false,Mobile preferred
MBR02329,false,true,true,EMAIL,false,Engaged via portal
MBR02330,false,true,true,CALL,false,Phone outreach preferred
MBR02331,false,false,false,SMS,false,Mobile preferred
MBR02332,true,true,true,CALL,false,Phone outreach preferred
MBR02333,true,false,true,EMAIL,false,Engaged via portal
MBR02334,false,true,true,CALL,false,Phone outreach preferred
MBR02335,true,true,true,EMAIL,false,Engaged via portal
MBR02336,false,true,true,EMAIL,false,Engaged via portal
MBR02337,true,true,true,SMS,false,Mobile preferred
MBR02338,true,false,true,CALL,false,Phone outreach preferred
MBR02339,false,true,true,EMAIL,false,Engaged via portal
MBR02340,true,true,true,EMAIL,false,Engaged via portal
MBR02341,false,true,true,EMAIL,false,Engaged via portal
MBR02342,false,true,true,SMS,false,Mobile preferred
MBR02343,false,true,true,SMS,false,Mobile preferred
MBR02344,false,true,true,EMAIL,false,Engaged via portal
MBR02345,false,true,false,SMS,false,Mobile preferred
MBR02346,true,true,true,SMS,false,Mobile preferred
MBR02347,false,false,true,SMS,false,Mobile preferred
MBR02348,true,true,true,SMS,false,Mobile preferred
MBR02349,false,false,false,CALL,false,Phone outreach preferred
MBR02350,true,true,true,EMAIL,false,Engaged via portal
MBR02351,true,true,false,CALL,false,Phone outreach preferred
MBR02352,true,true,true,SMS,false,Mobile preferred
MBR02353,false,true,true,SMS,false,Mobile preferred
MBR02354,true,true,false,CALL,false,Phone outreach preferred
MBR02355,false,true,false,SMS,false,Mobile preferred
MBR02356,true,true,true,EMAIL,false,Engaged via portal
MBR02357,false,true,true,SMS,false,Mobile preferred
MBR02358,true,true,true,EMAIL,false,Engaged via portal
MBR02359,true,true,true,CALL,false,Phone outreach preferred
MBR02360,true,false,true,SMS,false,Mobile preferred
MBR02361,true,true,false,CALL,false,Phone outreach preferred
MBR02362,false,true,true,CALL,false,Phone outreach preferred
MBR02363,true,true,true,CALL,false,Phone outreach preferred
MBR02364,true,true,true,SMS,false,Mobile preferred
MBR02365,false,true,true,EMAIL,false,Engaged via portal
MBR02366,true,true,true,EMAIL,false,Engaged via portal
MBR02367,true,true,true,CALL,false,Phone outreach preferred
MBR02368,false,true,true,SMS,false,Mobile preferred
MBR02369,true,true,true,SMS,false,Mobile preferred
MBR02370,false,true,true,SMS,false,Mobile preferred
MBR02371,false,true,true,CALL,false,Phone outreach preferred
MBR02372,false,true,true,CALL,false,Phone outreach preferred
MBR02373,false,true,true,CALL,false,Phone outreach preferred
MBR02374,false,true,true,SMS,false,Mobile preferred
MBR02375,true,true,true,EMAIL,false,Engaged via portal
MBR02376,false,true,true,CALL,false,Phone outreach preferred
MBR02377,true,true,true,EMAIL,false,Engaged via portal
MBR02378,false,true,false,EMAIL,true,Engaged via portal
MBR02379,false,true,true,SMS,false,Mobile preferred
MBR02380,true,true,true,SMS,false,Mobile preferred
MBR02381,true,true,true,EMAIL,false,Engaged via portal
MBR02382,true,true,true,EMAIL,false,Engaged via portal
MBR02383,true,true,false,SMS,false,Mobile preferred
MBR02384,false,true,true,SMS,true,Mobile preferred
MBR02385,true,true,false,SMS,false,Mobile preferred
MBR02386,true,true,true,CALL,false,Phone outreach preferred
MBR02387,true,true,true,CALL,false,Phone outreach preferred
MBR02388,false,true,true,CALL,false,Phone outreach preferred
MBR02389,true,true,true,EMAIL,false,Engaged via portal
MBR02390,false,true,true,EMAIL,false,Engaged via portal
MBR02391,true,true,true,EMAIL,false,Engaged via portal
MBR02392,false,false,false,EMAIL,false,Engaged via portal
MBR02393,false,true,true,CALL,true,Phone outreach preferred
MBR02394,false,true,true,EMAIL,true,Engaged via portal
MBR02395,false,true,true,CALL,false,Phone outreach preferred
MBR02396,false,true,true,SMS,false,Mobile preferred
MBR02397,true,false,true,SMS,false,Mobile preferred
MBR02398,false,false,true,SMS,false,Mobile preferred
MBR02399,true,true,true,SMS,false,Mobile preferred
MBR02400,false,true,false,SMS,false,Mobile preferred
MBR02401,true,true,true,CALL,false,Phone outreach preferred
MBR02402,false,true,true,EMAIL,false,Engaged via portal
MBR02403,false,true,true,EMAIL,false,Engaged via portal
MBR02404,true,true,true,EMAIL,false,Engaged via portal
MBR02405,true,false,true,EMAIL,false,Engaged via portal
MBR02406,false,true,true,CALL,false,Phone outreach preferred
MBR02407,false,true,true,CALL,false,Phone outreach preferred
MBR02408,false,true,true,SMS,false,Mobile preferred
MBR02409,false,true,true,SMS,false,Mobile preferred
MBR02410,false,true,true,CALL,false,Phone outreach preferred
MBR02411,false,true,true,EMAIL,false,Engaged via portal
MBR02412,true,true,true,SMS,false,Mobile preferred
MBR02413,true,true,true,CALL,false,Phone outreach preferred
MBR02414,false,true,true,CALL,false,Phone outreach preferred
MBR02415,true,true,true,CALL,false,Phone outreach preferred
MBR02416,false,true,true,CALL,false,Phone outreach preferred
MBR02417,true,true,true,CALL,false,Phone outreach preferred
MBR02418,false,true,true,EMAIL,false,Engaged via portal
MBR02419,true,true,true,EMAIL,false,Engaged via portal
MBR02420,false,true,true,EMAIL,false,Engaged via portal
MBR02421,false,false,true,SMS,false,Mobile preferred
MBR02422,false,true,true,CALL,false,Phone outreach preferred
MBR02423,true,false,true,EMAIL,false,Engaged via portal
MBR02424,true,false,true,CALL,false,Phone outreach preferred
MBR02425,true,true,true,EMAIL,false,Engaged via portal
MBR02426,false,true,true,CALL,false,Phone outreach preferred
MBR02427,false,true,true,EMAIL,false,Engaged via portal
MBR02428,false,true,true,SMS,false,Mobile preferred
MBR02429,true,false,true,SMS,false,Mobile preferred
MBR02430,true,true,true,CALL,false,Phone outreach preferred
MBR02431,true,false,true,EMAIL,false,Engaged via portal
MBR02432,true,true,true,CALL,false,Phone outreach preferred
MBR02433,true,false,true,CALL,false,Phone outreach preferred
MBR02434,false,true,true,EMAIL,false,Engaged via portal
MBR02435,true,true,true,SMS,false,Mobile preferred
MBR02436,false,true,true,SMS,false,Mobile preferred
MBR02437,false,true,true,EMAIL,false,Engaged via portal
MBR02438,false,true,true,EMAIL,false,Engaged via portal
MBR02439,false,true,true,EMAIL,false,Engaged via portal
MBR02440,true,true,true,SMS,false,Mobile preferred
MBR02441,true,true,false,SMS,false,Mobile preferred
MBR02442,false,true,true,EMAIL,false,Engaged via portal
MBR02443,true,true,true,EMAIL,false,Engaged via portal
MBR02444,true,true,true,EMAIL,false,Engaged via portal
MBR02445,false,true,true,CALL,false,Phone outreach preferred
MBR02446,true,false,true,EMAIL,false,Engaged via portal
MBR02447,true,true,true,EMAIL,false,Engaged via portal
MBR02448,false,true,true,SMS,false,Mobile preferred
